time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1728906070293240600,178.2662404785156,-0.389708012342453,-0.4664579927921295,-0.6731600165367126,0.42118701338768005,-1.9270360469818115,0.20491883158683777,1.786998987197876
1728906070303240400,178.27624047851563,-0.3891110122203827,-0.4663139879703522,-0.6732419729232788,0.421766996383667,-1.9271043539047241,0.2064705342054367,1.7863283157348633
1728906070313239600,178.28623950195313,-0.38833698630332947,-0.4663259983062744,-0.6734979748725891,0.42205798625946045,-1.9279865026474,0.2078198343515396,1.7858527898788452
1728906070323239200,178.2962392578125,-0.3874810039997101,-0.46648699045181274,-0.6740220189094543,0.42183199524879456,-1.9299203157424927,0.20864902436733246,1.7859786748886108
1728906070333239300,178.3062392578125,-0.3867970108985901,-0.4667940139770508,-0.6745309829711914,0.42130398750305176,-1.9320563077926636,0.20876933634281158,1.7863128185272217
1728906070343238400,178.31623828125,-0.38649898767471313,-0.467164009809494,-0.6749320030212402,0.420524001121521,-1.9339357614517212,0.2080306112766266,1.7869288921356201
1728906070353238000,178.32623803710936,-0.3865000009536743,-0.46764200925827026,-0.6751300096511841,0.41967400908470154,-1.9353865385055542,0.20664943754673004,1.7874258756637573
1728906070363237000,178.33623706054686,-0.3866870105266571,-0.4681850075721741,-0.6750580072402954,0.41901201009750366,-1.9361588954925537,0.20506694912910461,1.7874521017074585
1728906070373236700,178.34623681640625,-0.3870199918746948,-0.4687039852142334,-0.6747090220451355,0.4186849892139435,-1.9360755681991577,0.20358897745609283,1.7869387865066528
1728906070383235800,178.35623583984375,-0.3873479962348938,-0.46928200125694275,-0.674127995967865,0.41867199540138245,-1.9354456663131714,0.20230326056480408,1.7857731580734253
1728906070393235000,178.36623486328125,-0.3875829875469208,-0.4699060022830963,-0.673416018486023,0.4188989996910095,-1.9345513582229614,0.20128795504570007,1.784104347229004
1728906070403234000,178.3762341308594,-0.38776400685310364,-0.47053900361061096,-0.6726340055465698,0.41927701234817505,-1.9334890842437744,0.2004636973142624,1.7821635007858276
1728906070413233200,178.3862331542969,-0.38787201046943665,-0.47124698758125305,-0.6718130111694336,0.4196990132331848,-1.9324743747711182,0.19967572391033173,1.7800006866455078
1728906070423232000,178.39623193359375,-0.38794198632240295,-0.47206899523735046,-0.6708160042762756,0.42030400037765503,-1.9311896562576294,0.19893203675746918,1.7772910594940186
1728906070433231000,178.40623120117186,-0.3882730007171631,-0.4728679955005646,-0.6694449782371521,0.4212850034236908,-1.9287711381912231,0.19814454019069672,1.773964762687683
1728906070443230200,178.41623022460936,-0.388931006193161,-0.47366800904273987,-0.6676449775695801,0.4226349890232086,-1.9251079559326172,0.19716687500476837,1.7699788808822632
1728906070453229300,178.42622924804687,-0.3898189961910248,-0.474481999874115,-0.6655169725418091,0.42425501346588135,-1.9205387830734253,0.19602663815021515,1.765472650527954
1728906070463228200,178.43622827148437,-0.3911750018596649,-0.4751409888267517,-0.6631159782409668,0.42602598667144775,-1.9148707389831543,0.19450689852237701,1.760987639427185
1728906070473227300,178.44622729492187,-0.39304399490356445,-0.47569599747657776,-0.6606839895248413,0.42746201157569885,-1.9088808298110962,0.19207452237606049,1.7572585344314575
1728906070483226000,178.45622607421876,-0.39501601457595825,-0.4764840006828308,-0.6585450172424316,0.42806699872016907,-1.9041705131530762,0.18847909569740295,1.7545019388198853
1728906070493225200,178.46622509765626,-0.3965129852294922,-0.4778450131416321,-0.6566910147666931,0.42801401019096375,-1.9014419317245483,0.18424299359321594,1.7517603635787964
1728906070503224000,178.47622412109374,-0.39739298820495605,-0.4796139895915985,-0.654977023601532,0.4278460144996643,-1.899997353553772,0.18024246394634247,1.7484239339828491
1728906070513223000,178.48622290039063,-0.3975529968738556,-0.4817520081996918,-0.6535570025444031,0.4274680018424988,-1.9001973867416382,0.1766223907470703,1.7447348833084106
1728906070523222000,178.49622192382813,-0.39745399355888367,-0.4839339852333069,-0.652122974395752,0.42728400230407715,-1.9005110263824463,0.17346909642219543,1.7406164407730103
1728906070533220600,178.506220703125,-0.39711299538612366,-0.4861469864845276,-0.6506329774856567,0.42735999822616577,-1.900795340538025,0.17082808911800385,1.7359845638275146
1728906070543219500,178.5162194824219,-0.3962920010089874,-0.4886130094528198,-0.6491000056266785,0.42764198780059814,-1.9015519618988037,0.16869698464870453,1.7304880619049072
1728906070553218300,178.52621826171875,-0.39505699276924133,-0.4912559986114502,-0.6475039720535278,0.4281750023365021,-1.9025765657424927,0.1671185940504074,1.724189043045044
1728906070563217200,178.53621704101562,-0.39374199509620667,-0.49379900097846985,-0.6457939743995667,0.4290440082550049,-1.9031436443328857,0.16605132818222046,1.7174980640411377
1728906070573215700,178.5462158203125,-0.3925909996032715,-0.4960690140724182,-0.6439729928970337,0.4302150011062622,-1.9028849601745605,0.16534151136875153,1.7108148336410522
1728906070583214600,178.55621459960938,-0.39157700538635254,-0.49810099601745605,-0.6421819925308228,0.4314669966697693,-1.9022469520568848,0.16481605172157288,1.704460620880127
1728906070593213200,178.56621313476563,-0.3905310034751892,-0.5000150203704834,-0.6405659914016724,0.4326019883155823,-1.9018757343292236,0.1644172966480255,1.698540210723877
1728906070603212000,178.5762119140625,-0.38953500986099243,-0.5018159747123718,-0.6391180157661438,0.433555006980896,-1.9017460346221924,0.16396960616111755,1.6931575536727905
1728906070613210600,178.58621069335936,-0.38867101073265076,-0.5034940242767334,-0.6377999782562256,0.4343250095844269,-1.9017200469970703,0.163363516330719,1.6883362531661987
1728906070623209500,178.59620947265626,-0.3880710005760193,-0.5049409866333008,-0.636559009552002,0.43500301241874695,-1.901415467262268,0.16262008249759674,1.684144139289856
1728906070633208000,178.6062080078125,-0.38787999749183655,-0.5060610175132751,-0.6353260278701782,0.43567100167274475,-1.9004318714141846,0.16170820593833923,1.680627465248108
1728906070643207000,178.61620703125,-0.3882099986076355,-0.5067750215530396,-0.6340829730033875,0.4363580048084259,-1.8985399007797241,0.16059349477291107,1.6779135465621948
1728906070653205500,178.62620556640624,-0.38882601261138916,-0.5072129964828491,-0.6329129934310913,0.43699899315834045,-1.8962539434432983,0.15940363705158234,1.675848126411438
1728906070663204400,178.63620434570313,-0.38952600955963135,-0.5075330138206482,-0.631767988204956,0.43766000866889954,-1.8937923908233643,0.1582643836736679,1.6739896535873413
1728906070673203000,178.64620288085936,-0.3904170095920563,-0.5077319741249084,-0.630603015422821,0.4383170008659363,-1.8910164833068848,0.15699781477451324,1.6723896265029907
1728906070683201800,178.65620190429686,-0.3914029896259308,-0.5080310106277466,-0.6294689774513245,0.4387190043926239,-1.888527512550354,0.15525324642658234,1.6710227727890015
1728906070693200600,178.66620068359376,-0.39232999086380005,-0.508653998374939,-0.6284549832344055,0.43862399458885193,-1.887033462524414,0.15278415381908417,1.6698676347732544
1728906070703199500,178.67619946289062,-0.3927670121192932,-0.5098469853401184,-0.6277449727058411,0.43786299228668213,-1.887572169303894,0.1497899293899536,1.6687068939208984
1728906070713198000,178.68619799804688,-0.3929949998855591,-0.5111960172653198,-0.6272259950637817,0.43682798743247986,-1.888966679573059,0.14671047031879425,1.667702555656433
1728906070723197000,178.69619702148438,-0.3931629955768585,-0.5124139785766602,-0.6271200180053711,0.43540000915527344,-1.8911904096603394,0.14366541802883148,1.6676576137542725
1728906070733195500,178.70619555664064,-0.39343899488449097,-0.5134270191192627,-0.6271799802780151,0.4338679909706116,-1.8934216499328613,0.14068585634231567,1.668209433555603
1728906070743194400,178.7161943359375,-0.39357098937034607,-0.5144330263137817,-0.6274409890174866,0.43217599391937256,-1.8961879014968872,0.13783402740955353,1.6690454483032227
